sale_id,sale_reference,product_id,customer_id,employee_id,quantity,sale_date,state,town,method_of_payment
15815,489aed2d,55,89,15,3,5/24/2023 21:02,Colorado,Lake Michaelborough,Debit Card
15816,2a24585a,61,399,13,2,5/7/2023 20:23,Missouri,Catherineburgh,Debit Card
15817,1d0253da,54,17,12,5,11/1/2025 14:01,Rhode Island,Austinview,Mobile Payment
15818,f54e191a,71,55,5,1,1/5/2025 21:11,Washington,Guzmanville,Debit Card
15819,97db438c,116,497,9,1,7/10/2023 13:06,North Dakota,Lewisview,Cash
15820,87a95342,43,12,8,3,8/26/2020 21:08,Louisiana,Joburgh,Cash
15821,7335947,119,403,14,4,12/14/2021 8:52,Wisconsin,Fowlermouth,Debit Card
15822,b5afd630,150,366,8,5,5/25/2021 11:03,Nebraska,South Aaronberg,Cash
15823,57411b33,85,158,15,3,6/11/2023 12:34,Washington,Sarashire,Debit Card
15824,2120a44b,78,347,5,5,11/18/2022 21:05,New Hampshire,Victoriachester,Cash
15825,65629ff0,65,452,6,4,10/15/2024 16:25,Mississippi,West Daniel,Mobile Payment
15826,cfa35bae,21,173,11,1,1/31/2025 3:56,New Hampshire,South Anthonymouth,Cash
15827,d31556db,88,95,15,2,7/15/2020 19:13,North Dakota,Port Josephbury,Credit Card
15828,b629e603,122,168,15,5,4/30/2024 23:21,Hawaii,West Brittneyfurt,Debit Card
15829,fbbf5f7a,145,51,15,1,5/15/2024 13:40,Maryland,East Codymouth,Debit Card
15830,d3823956,67,249,14,3,11/20/2024 9:02,South Dakota,New Adamview,Mobile Payment
15831,0100e5e8,105,35,11,3,11/13/2024 4:43,Kentucky,Janicechester,Mobile Payment
15832,69e8aeeb,89,479,2,5,7/2/2025 18:48,South Dakota,Port Aaron,Cash
15833,beff0778,130,318,2,3,9/17/2023 19:51,Kansas,Morganfort,Debit Card
15834,a21559fa,85,228,15,1,4/27/2022 19:55,Kansas,East Jeremyfurt,Mobile Payment
15835,96133fac,95,196,14,1,10/8/2025 7:43,Oregon,Gregoryton,Mobile Payment
15836,614153de,29,31,14,5,12/27/2021 0:04,Wisconsin,Bellborough,Cash
15837,2bc5f54c,147,83,9,5,10/2/2020 5:00,Missouri,Robinsonchester,Mobile Payment
15838,147ed939,95,360,11,3,7/15/2025 2:06,California,Lake Lisafurt,Debit Card
15839,0e472fed,120,134,2,5,11/29/2021 12:49,Virginia,Stephanieburgh,Credit Card
15840,301ec6ca,31,354,6,3,11/1/2025 17:33,Indiana,West Dana,Debit Card
15841,3a1d7afe,112,88,14,5,3/23/2025 23:48,Oklahoma,Port Ambermouth,Credit Card
15842,7ec776bb,52,200,9,3,3/21/2021 21:15,West Virginia,South Lucasshire,Cash
15843,be169157,135,268,5,5,11/6/2021 0:44,Wyoming,Jonathanchester,Mobile Payment
15844,47befdbc,140,434,10,1,1/17/2020 2:00,South Carolina,South Susan,Cash
15845,e8f41ad1,66,238,13,5,9/14/2023 0:15,Florida,North Peter,Cash
15846,60421c5c,109,79,14,1,5/15/2023 14:58,Arkansas,Griffinton,Mobile Payment
15847,f26ad281,29,430,8,5,8/29/2024 22:05,Florida,Jaredberg,Cash
15848,182fd883,86,393,11,2,6/10/2023 5:47,Tennessee,Whiteview,Debit Card
15849,7305e3a8,149,302,14,4,11/1/2023 11:13,Colorado,South Johntown,Mobile Payment
15850,563714fd,23,150,10,3,11/20/2024 21:37,Tennessee,West Amyport,Credit Card
15851,656172bc,150,474,12,2,4/14/2025 1:09,Missouri,East Gregoryborough,Debit Card
15852,2645df55,64,180,10,5,8/24/2025 5:37,Montana,Nguyenshire,Cash
15853,15f1a138,10,335,1,5,10/28/2024 21:36,Kentucky,Lake Bryan,Mobile Payment
15854,bc8a9d6f,73,59,14,1,4/29/2020 23:51,Alabama,New Natalie,Mobile Payment
15855,fe3c53e9,10,163,8,2,1/11/2025 23:13,Utah,New Adamton,Credit Card
15856,e9c26330,88,33,4,4,4/5/2024 5:53,North Dakota,New Caleb,Credit Card
15857,e78fbc1e,28,395,8,2,8/27/2024 9:44,Alabama,Sarahchester,Debit Card
15858,fecee479,49,429,12,1,4/19/2021 10:25,North Carolina,Dennisland,Cash
15859,0378b1cf,101,374,11,2,11/15/2020 17:07,Ohio,Parkerchester,Debit Card
15860,72fc2e18,84,65,8,2,1/6/2022 9:34,New York,East Shawn,Mobile Payment
15861,fcbbd19a,40,482,8,3,3/18/2025 19:48,North Dakota,Chavezhaven,Cash
15862,cfe5c0c2,62,452,4,4,7/14/2023 5:26,New Mexico,Richardsview,Credit Card
15863,fe875c2e,47,217,12,4,4/29/2024 17:57,Rhode Island,Lucasstad,Credit Card
15864,b6a4ab38,50,152,1,2,11/26/2023 18:02,Missouri,Marcoshire,Debit Card
15865,e471c3ed,72,49,6,1,10/22/2020 15:56,Michigan,West Ashley,Mobile Payment
15866,0f28e4f3,114,335,10,2,11/24/2025 13:09,North Carolina,Petersonhaven,Debit Card
15867,a9362729,147,48,13,4,2/24/2025 16:38,Oklahoma,New Jennifer,Cash
15868,c750fedd,16,146,15,3,11/3/2022 4:51,Ohio,New Kaitlin,Debit Card
15869,139cdcbd,137,342,9,4,10/22/2025 12:01,New York,Rogersmouth,Cash
15870,49e26d95,58,11,15,4,8/20/2020 18:07,Nevada,Garciaberg,Debit Card
15871,6b0820d3,76,254,5,1,1/14/2021 18:52,Missouri,Lake Amyberg,Credit Card
15872,fa2a2005,16,260,9,3,1/21/2024 11:04,Idaho,North Davidmouth,Credit Card
15873,b7b993ce,39,265,4,2,2/23/2021 10:29,Louisiana,Port Kathleen,Cash
15874,3e0e7adf,53,443,4,5,2/3/2025 2:07,Rhode Island,Jeremyton,Credit Card
15875,760dbb49,136,252,6,1,1/22/2024 20:51,Oregon,West Allisonshire,Cash
15876,f7ae61d3,73,366,8,2,1/28/2023 1:37,Mississippi,South Amy,Debit Card
15877,97275450,28,460,6,5,1/18/2023 13:34,Washington,East Richard,Cash
15878,ddc3e646,98,249,13,1,10/4/2021 14:24,South Dakota,West Michaelmouth,Credit Card
15879,3cea7792,90,466,8,1,1/30/2021 13:41,Maine,Williamsberg,Cash
15880,d43b0c15,25,75,2,1,3/1/2021 22:47,Kentucky,New Jamiemouth,Mobile Payment
15881,d79aad3d,40,140,2,3,5/13/2024 21:19,Florida,North Richard,Debit Card
15882,f25d684a,11,284,14,3,12/1/2021 9:14,New Jersey,New Janet,Debit Card
15883,e8541e5a,61,277,11,2,5/4/2023 22:38,Hawaii,Kathleenmouth,Cash
15884,7100cc90,115,474,7,5,2/6/2025 7:48,Maine,South Jameston,Mobile Payment
15885,c1eed666,43,370,2,5,9/16/2020 19:38,Washington,Richardchester,Debit Card
15886,7c84a6a1,53,169,13,3,8/29/2021 7:39,New Mexico,Bradleymouth,Credit Card
15887,0057f2c1,137,243,8,2,5/31/2022 16:57,Iowa,Ginaberg,Cash
15888,cd438524,81,317,12,5,10/9/2024 23:28,New Hampshire,Richardbury,Cash
15889,55c15828,115,292,10,4,1/2/2024 8:34,Delaware,Kennethview,Credit Card
15890,ed69d1d8,31,170,8,4,7/1/2025 22:51,Ohio,New Christopher,Mobile Payment
15891,11c72d9b,145,350,15,1,2/9/2022 19:39,Washington,Port Julie,Debit Card
15892,fe2759b6,77,431,12,5,1/2/2023 16:26,New York,East Brian,Debit Card
15893,bb4df58d,28,240,3,4,8/10/2022 6:50,Wyoming,Port Andrewfort,Cash
15894,be4155aa,45,180,15,3,6/9/2022 2:22,Georgia,Lake Amber,Credit Card
15895,60b88615,95,444,7,5,3/13/2022 12:57,New Mexico,Wheelertown,Debit Card
15896,64dd323e,14,206,3,3,2/1/2020 18:41,Iowa,Lisamouth,Debit Card
15897,8.62E+12,24,347,2,1,6/4/2022 1:49,Maine,Juliemouth,Credit Card
15898,c8850e8e,16,34,15,2,2/23/2020 17:09,Hawaii,East Lauriechester,Debit Card
15899,9.88E+26,121,166,12,2,7/28/2020 5:56,Louisiana,Amyshire,Mobile Payment
15900,27dd8807,26,367,4,4,1/28/2024 9:18,Utah,Martinfurt,Debit Card
15901,af63c2ae,72,40,7,2,6/25/2022 3:30,Mississippi,Harrisview,Cash
15902,702bc9bb,15,414,6,4,12/1/2025 12:05,New Jersey,New Kathychester,Debit Card
15903,129b3a89,41,291,14,4,2/12/2021 18:20,Arkansas,Ortizmouth,Credit Card
15904,ad8233ad,52,213,12,3,10/3/2024 3:17,South Dakota,North Michael,Cash
15905,1ef5a6db,104,249,10,2,10/16/2023 21:33,Iowa,Jakeberg,Debit Card
15906,cbe9f9a7,149,493,3,2,4/16/2022 22:14,Oklahoma,West Lisa,Credit Card
15907,242b279a,10,481,5,5,3/15/2021 16:16,Ohio,Kingfurt,Credit Card
15908,a3870947,87,228,11,5,8/24/2020 14:35,Kansas,Joshuaton,Debit Card
15909,ab7fc14b,107,449,9,4,10/6/2025 12:23,New Mexico,Castilloville,Cash
15910,a48b9a33,30,181,5,2,4/25/2022 4:16,Missouri,Mccannport,Mobile Payment
15911,7917987a,86,57,11,4,10/3/2021 1:32,South Carolina,Leachstad,Cash
15912,c6bae5f5,59,492,9,5,9/23/2020 16:01,West Virginia,Angelabury,Credit Card
15913,3ddf4707,20,249,4,2,7/6/2022 16:58,Kansas,New Jessica,Debit Card
15914,6bbccf64,69,270,1,5,7/22/2023 11:38,Alaska,Nicoleview,Mobile Payment
15915,8f727741,53,197,8,3,6/7/2021 8:20,Connecticut,North Erin,Cash
15916,db198e14,125,413,10,2,4/12/2024 15:07,Oregon,South Meghan,Credit Card
15917,33a96866,37,134,4,2,3/20/2021 1:33,Illinois,Johnborough,Mobile Payment
15918,383bee12,119,337,7,5,5/8/2022 6:34,Washington,Port Cesarburgh,Cash
15919,c8d1ef4f,137,392,5,3,6/24/2023 4:14,Virginia,North Angela,Credit Card
15920,12630177,56,64,8,3,11/25/2023 16:16,North Carolina,Breannashire,Credit Card
15921,8d50170e,44,13,1,2,4/19/2021 10:33,Maine,Samueltown,Cash
15922,937ce86e,86,359,13,2,7/25/2022 16:42,Iowa,Juliaberg,Mobile Payment
15923,2fc208a9,14,396,5,4,9/22/2021 10:05,Montana,Alexanderburgh,Cash
15924,5b770768,137,134,4,4,8/15/2024 0:41,North Carolina,Stephensland,Mobile Payment
15925,ef6b1c08,16,188,3,1,7/6/2020 0:14,New York,Montgomerymouth,Credit Card
15926,231ded71,13,290,12,1,3/27/2022 17:00,South Carolina,New Sydneymouth,Cash
15927,729169ff,83,492,11,3,4/2/2021 9:57,Colorado,New Doris,Mobile Payment
15928,92f17c73,44,437,11,4,5/6/2020 6:09,Oregon,Brucechester,Debit Card
15929,fb59de18,136,60,12,3,7/5/2022 16:08,South Carolina,South Charleneton,Mobile Payment
15930,725e7903,77,69,14,4,10/3/2025 9:59,New Hampshire,Williamsland,Debit Card
15931,63356790,16,335,2,3,1/14/2023 5:32,Iowa,Chadchester,Debit Card
15932,f4f45623,70,297,1,1,10/29/2025 6:50,Tennessee,Thompsonmouth,Mobile Payment
15933,1fe4f396,20,175,11,1,3/20/2021 7:48,New Mexico,Griffithmouth,Debit Card
15934,dda64d95,5,463,3,5,1/24/2021 16:29,Tennessee,Leetown,Debit Card
15935,6824c8b2,116,372,12,4,3/7/2025 20:26,Iowa,Bentleyborough,Cash
15936,e5f38a4b,91,276,7,1,2/18/2022 5:47,Vermont,Nancystad,Cash
15937,e8310020,76,411,8,2,5/10/2025 19:56,Iowa,Port Phillip,Credit Card
15938,5d6da17d,73,473,8,3,5/17/2021 7:08,Nebraska,Lake Jaredfort,Credit Card
15939,8af0e79f,122,333,13,4,12/10/2025 7:40,Nevada,North Jennifermouth,Mobile Payment
15940,26670415,98,92,6,2,1/21/2024 21:55,New York,Danielsberg,Credit Card
15941,77d4b50c,70,186,5,2,6/10/2024 2:51,New Hampshire,West Maryberg,Credit Card
15942,94f8c055,119,312,4,5,11/30/2025 21:04,New Mexico,Port Kimberly,Cash
15943,8dd6b07a,3,282,13,2,4/7/2025 6:40,New York,Ruthbury,Cash
15944,bc9f1245,12,397,10,4,2/26/2023 18:34,Hawaii,Paigeland,Debit Card
15945,38447bf5,25,15,6,5,1/29/2024 8:16,North Carolina,Lake Ricardo,Mobile Payment
15946,c7554ac2,78,425,8,4,12/12/2024 9:45,Tennessee,Lake Brandybury,Credit Card
15947,410ace45,116,493,14,4,7/18/2025 13:46,Connecticut,Amandaside,Credit Card
15948,3b911e70,34,239,15,5,3/26/2025 12:53,North Carolina,East Davidbury,Debit Card
15949,f2a29b2f,47,485,7,5,5/7/2024 12:27,California,New Amyview,Credit Card
15950,18844bae,128,268,5,1,7/27/2023 13:20,West Virginia,Lake Laurashire,Debit Card
15951,ed81422e,137,323,12,1,8/28/2025 10:40,Montana,Brianberg,Cash
15952,1290e5e8,7,461,6,3,12/17/2020 1:50,New Hampshire,Port Victoria,Debit Card
15953,ed77561d,27,36,12,1,10/5/2024 7:45,Arkansas,Smithmouth,Mobile Payment
15954,cfa956f9,141,290,15,1,11/14/2020 12:37,Missouri,North Elizabethport,Mobile Payment
15955,b60a288c,137,36,15,3,7/31/2025 2:27,Missouri,Torresmouth,Mobile Payment
15956,d614795c,3,475,10,3,6/10/2022 22:37,South Dakota,New Laurafurt,Cash
15957,bf31d028,34,146,14,4,12/19/2021 11:24,Alaska,Ramirezton,Debit Card
15958,01446c02,75,247,8,3,11/13/2022 14:23,Idaho,Joshuaberg,Credit Card
15959,1320cdba,102,178,8,5,9/8/2021 1:30,Wyoming,Jeremyborough,Cash
15960,e5fa2207,135,223,10,2,2/13/2021 0:24,Connecticut,Port Gracefurt,Credit Card
15961,b278ab91,6,117,10,5,6/18/2025 8:34,Maine,West Christopherburgh,Mobile Payment
15962,97264eff,43,317,9,4,11/26/2021 20:10,Rhode Island,South Georgeburgh,Cash
15963,94bc7803,24,183,10,4,6/17/2024 0:07,Hawaii,Markmouth,Mobile Payment
15964,9649a2fb,23,373,3,4,11/3/2020 0:40,Kansas,East Garychester,Cash
15965,15e6ffcf,121,271,2,5,2/6/2025 10:47,Georgia,South Jacob,Debit Card
15966,df4d0e58,124,110,5,1,12/11/2023 20:04,Mississippi,West Ashley,Cash
15967,81a86e26,70,322,10,5,4/11/2023 1:54,Michigan,Bryantland,Credit Card
15968,087105bc,78,469,6,3,4/19/2023 0:13,Maryland,Port Patricia,Credit Card
15969,8b249e99,138,314,1,3,9/24/2020 8:07,Maine,West Josephburgh,Mobile Payment
15970,c9429f5c,55,301,4,2,5/1/2023 1:13,Vermont,Mcdonaldshire,Cash
15971,bc8b9fd8,12,240,9,3,11/6/2022 10:29,North Dakota,East Nathanville,Mobile Payment
15972,3d24e7f6,125,76,6,4,5/7/2020 19:58,Kentucky,East Jeremyfort,Mobile Payment
15973,1e16fb75,98,405,8,5,6/24/2021 17:34,North Carolina,Medinaborough,Cash
15974,ff478cb5,12,9,3,3,7/19/2020 17:29,Nebraska,South Jeffreyfurt,Debit Card
15975,5de44427,95,23,1,2,12/11/2024 5:21,Arkansas,Port Thomasbury,Credit Card
15976,63be0045,10,291,14,3,5/30/2023 19:46,Wyoming,Kimberlyland,Credit Card
15977,1cf1e032,126,286,10,3,5/3/2023 14:59,Kansas,South Jamesview,Cash
15978,3d15fb66,118,392,12,3,5/14/2024 20:03,Tennessee,Gonzalezton,Mobile Payment
15979,caa23fbb,89,490,2,4,3/10/2024 9:07,New Hampshire,Harttown,Debit Card
15980,2544e452,63,331,6,3,10/4/2020 12:22,North Dakota,East Roberthaven,Cash
15981,c4ce21f7,148,296,2,2,10/7/2024 22:14,Hawaii,Hoffmanmouth,Debit Card
15982,0897c2f7,106,447,10,1,11/15/2023 6:09,South Carolina,North Matthew,Mobile Payment
15983,40b22d5f,127,359,14,4,2/20/2023 21:59,Oklahoma,Port Alyssa,Cash
15984,f58f4024,144,307,8,5,12/1/2022 17:39,Wyoming,Victorialand,Mobile Payment
15985,d5eb49f5,118,39,4,3,12/18/2024 5:16,West Virginia,Taylormouth,Debit Card
15986,344333f2,65,272,9,2,8/10/2024 8:44,Florida,Charleschester,Debit Card
15987,861d49bb,82,152,4,5,10/22/2023 5:39,Wisconsin,Greenview,Mobile Payment
15988,5b41345a,144,478,5,2,8/17/2022 2:01,Arkansas,Adriantown,Credit Card
15989,03913b45,125,302,13,1,7/14/2021 21:54,New Hampshire,Bowmantown,Cash
15990,a80847fa,69,435,13,4,4/6/2021 8:52,Maine,Alyssaberg,Debit Card
15991,0da2305c,51,298,14,5,5/11/2025 1:36,Wisconsin,East Rebeccafurt,Debit Card
15992,298f7d28,100,55,2,5,5/21/2021 18:12,Pennsylvania,Jaredview,Credit Card
15993,01a0ef72,124,179,5,5,5/14/2020 17:28,Louisiana,Pereztown,Mobile Payment
15994,bc8021e1,36,330,8,5,11/5/2025 23:17,North Dakota,Port Christianfort,Mobile Payment
15995,74277299,80,324,12,2,12/16/2023 6:13,Maine,North Traciebury,Mobile Payment
15996,30c7260a,29,124,14,2,5/27/2020 14:15,Arkansas,New Anthonyfort,Cash
15997,1185613b,31,246,6,2,3/22/2020 20:52,Alaska,Taylortown,Mobile Payment
15998,2b305582,120,383,2,4,2/25/2023 21:17,Missouri,Donaldland,Mobile Payment
15999,f27a0e7e,69,383,15,2,8/30/2025 20:58,Virginia,Patelborough,Debit Card
16000,1e3820f6,130,390,9,3,11/21/2020 7:43,Kansas,Ronaldstad,Credit Card
16001,da978aaf,38,20,6,1,1/27/2025 5:20,North Carolina,New Elizabeth,Credit Card
16002,2311846f,48,247,15,4,11/14/2023 2:23,Massachusetts,Karenview,Credit Card
16003,23693928,149,108,2,3,11/3/2021 9:12,Maine,Richhaven,Credit Card
16004,3140bbd4,67,284,4,3,9/29/2022 23:32,Minnesota,Jonesmouth,Credit Card
16005,5a70c903,72,430,6,1,7/17/2022 2:11,Kentucky,Lake Monica,Debit Card
16006,f44731f3,54,10,10,5,12/29/2020 9:40,New Hampshire,Parkberg,Cash
16007,bf99f4e5,148,429,7,4,8/23/2021 15:53,Texas,North Christophertown,Mobile Payment
16008,9e70b0e2,8,163,4,2,11/8/2025 0:49,Indiana,West Amanda,Credit Card
16009,fd43d92a,1,156,2,4,5/10/2022 5:46,Tennessee,Bradleyville,Cash
16010,ef0a5898,2,396,1,2,1/9/2020 6:28,Vermont,North Alanhaven,Cash
16011,ed40d6ce,3,249,6,4,10/31/2020 10:57,Arkansas,Kyletown,Cash
16012,922ba7ac,3,371,6,3,7/28/2021 9:50,Ohio,Port Brenda,Cash
16013,f5514273,77,465,10,2,5/26/2021 8:29,Delaware,Paceberg,Debit Card
16014,7adb9866,70,375,10,4,6/10/2020 8:36,Virginia,Zacharyview,Credit Card
16015,03860dcc,111,430,10,4,10/22/2022 17:30,Ohio,Lake Lauriechester,Mobile Payment
16016,fe95fa73,43,139,4,5,5/3/2023 1:14,Oregon,Ashleestad,Credit Card
16017,c7053cc1,131,113,7,2,7/18/2023 10:34,Alaska,East Matthew,Mobile Payment
16018,e9e70fcc,130,422,15,3,4/19/2022 9:08,Washington,South Joshua,Credit Card
16019,4370b362,28,292,15,4,6/22/2024 20:54,New Jersey,Philipberg,Debit Card
16020,fe85715b,45,317,7,3,1/3/2025 12:40,Pennsylvania,Ericksonhaven,Debit Card
16021,7bffa57a,99,498,2,5,6/6/2024 5:58,New Jersey,North Shane,Credit Card
16022,dbccd3b3,102,135,14,4,5/30/2022 12:36,North Dakota,New Leslie,Credit Card
16023,97bc08b9,70,436,6,2,11/11/2020 10:46,Michigan,South Russellton,Credit Card
16024,3415b2e4,101,70,7,2,8/11/2025 1:32,Missouri,Darrellview,Credit Card
16025,0c6d04a2,17,112,14,4,8/28/2022 12:11,South Dakota,Riveramouth,Debit Card
16026,bdae41d6,130,448,1,2,10/8/2025 5:09,Nevada,South Alan,Cash
16027,ef6d7787,17,394,7,5,12/17/2021 23:07,Kansas,East Mary,Cash
16028,8797ec2b,127,7,7,1,10/25/2022 23:59,Indiana,Lake Evelyntown,Mobile Payment
16029,f45e394b,100,189,8,4,9/19/2025 1:46,Maryland,Berryberg,Cash
16030,332fa4be,119,73,1,1,5/31/2025 23:54,Arkansas,Youngborough,Mobile Payment
16031,70ce5500,103,184,7,5,1/9/2023 19:51,Alabama,Lake Sarahstad,Credit Card
16032,7f1f9fe8,26,256,6,2,4/6/2023 6:17,Hawaii,Janiceberg,Credit Card
16033,7d4bf3f6,90,361,3,2,4/9/2025 15:22,North Carolina,Malloryborough,Debit Card
16034,1811b38a,133,321,5,5,11/7/2024 17:20,North Dakota,North Laurie,Credit Card
16035,8edcabad,50,301,1,2,6/27/2024 11:01,New Hampshire,Serranoton,Credit Card
16036,1e72f50e,143,70,2,1,10/6/2023 4:08,Tennessee,Mcclainland,Credit Card
16037,03c56721,34,290,12,1,9/4/2021 4:19,Maine,Lake Heatherbury,Cash
16038,5cd568af,31,221,15,4,2/11/2023 19:31,Oregon,New Sarahmouth,Debit Card
16039,99f1a230,96,355,5,5,6/17/2023 6:56,North Carolina,Powersshire,Mobile Payment
16040,f66d1bf4,34,361,4,3,8/15/2022 10:27,South Dakota,North Keith,Cash
16041,9200d0c8,45,191,12,5,10/24/2020 23:09,Wyoming,Marshallmouth,Credit Card
16042,29f1d5f1,82,241,5,2,7/2/2025 13:23,Utah,Port Deborahland,Debit Card
16043,8a163a6e,78,275,5,1,3/21/2020 4:39,Tennessee,Paynestad,Credit Card
16044,17a5f7e0,87,92,6,3,6/14/2020 14:24,Georgia,Port Lisaport,Debit Card
16045,5dcfdbfb,58,370,13,3,5/23/2020 16:07,Mississippi,North Michael,Debit Card
16046,445cf250,71,347,8,3,6/26/2021 13:41,New Mexico,Anitamouth,Cash
16047,529ca770,100,80,13,1,10/7/2021 0:54,New Jersey,New Michelle,Cash
16048,d6e5e70f,138,211,12,4,4/13/2025 10:57,Maryland,Wadeshire,Mobile Payment
16049,0edf67f3,27,264,2,2,11/21/2024 21:33,Vermont,Evanborough,Debit Card
16050,332da1ad,25,195,14,1,12/27/2024 3:43,Kansas,Lisabury,Mobile Payment
16051,0b2acf6f,80,197,6,5,12/14/2021 8:51,Rhode Island,Grossstad,Credit Card
16052,e592f687,19,31,2,2,12/17/2024 8:30,Kansas,Michaelshire,Cash
16053,03e1185d,17,111,3,4,3/18/2021 20:39,Rhode Island,South Anthony,Mobile Payment
16054,7d23274f,107,389,3,1,1/12/2025 1:38,Connecticut,Lake Josephville,Cash
16055,1af7f189,82,198,14,1,10/18/2023 6:05,Vermont,North Barrymouth,Cash
16056,df5417a4,140,371,3,4,11/14/2022 20:48,Alaska,Justinborough,Cash
16057,969ea137,81,440,12,2,12/16/2023 5:22,Louisiana,Russellton,Debit Card
16058,c79ea3ab,79,156,2,4,11/22/2020 7:34,Nevada,Thomasport,Mobile Payment
16059,7b22d89b,76,140,3,3,12/28/2020 1:29,Montana,West Stevenfurt,Debit Card
16060,9e48453f,16,141,7,4,12/10/2023 9:40,Pennsylvania,North Gregory,Credit Card
16061,f13c4a7f,90,42,10,1,12/3/2021 16:32,New Jersey,South Scottside,Debit Card
16062,930ec641,148,303,5,2,2/14/2022 2:20,Oregon,Joelborough,Mobile Payment
16063,d9ae85ce,44,318,6,2,8/11/2024 4:52,South Carolina,Michaelton,Credit Card
16064,dac90bc8,17,90,10,1,7/20/2020 1:32,Wyoming,West Jeffrey,Cash
16065,8d5e546e,142,416,9,1,2/11/2022 14:31,Kentucky,South Patricia,Mobile Payment
16066,a6528c8b,69,113,8,3,1/21/2024 13:52,Georgia,Pattersonstad,Credit Card
16067,0fdd0b16,86,408,2,2,12/26/2025 22:43,North Carolina,New Amber,Cash
16068,1f63dc47,95,205,11,1,12/21/2021 15:54,Montana,Troyfurt,Debit Card
16069,e76e66d3,67,490,9,4,11/29/2021 6:39,Kansas,New Marc,Mobile Payment
16070,7.68E+04,57,110,2,3,8/21/2022 6:57,New Jersey,Craigberg,Credit Card
16071,c1667f69,131,235,10,2,8/29/2024 0:22,Kentucky,South Randy,Credit Card
16072,186a53b8,42,467,11,2,6/23/2023 12:35,Kentucky,West Edward,Credit Card
16073,775081ab,49,176,14,2,9/24/2021 14:01,Kentucky,Murphyton,Cash
16074,85d97fb6,134,493,14,2,2/25/2021 5:00,Illinois,Kimberlystad,Credit Card
16075,a2a20d59,4,353,15,2,12/13/2023 10:05,Tennessee,New Tammy,Cash
16076,c7f3b50d,97,2,8,1,11/10/2023 11:50,New Mexico,South Benjamin,Credit Card
16077,aa8349a8,50,334,15,4,11/30/2022 0:08,California,Morenoview,Cash
16078,a7572cb9,109,486,14,4,12/30/2020 3:40,Virginia,Lake Brianna,Cash
16079,440a3c63,38,476,7,3,4/4/2023 20:09,Arkansas,New Nicole,Debit Card
16080,2a745d1b,45,321,10,4,11/24/2024 13:09,South Dakota,Petersonfurt,Mobile Payment
16081,a49e3e18,79,231,9,3,8/2/2022 15:59,Rhode Island,East Jameschester,Debit Card
16082,5192d6c0,66,168,8,2,2/24/2025 15:00,Arkansas,East Jeffrey,Debit Card
16083,0924ac82,114,157,5,3,12/21/2023 3:09,Indiana,Mortonshire,Credit Card
16084,37a4c516,81,33,6,5,9/23/2024 10:25,Wisconsin,Lake Kenneth,Cash
16085,5fa88c58,127,477,13,4,10/11/2021 21:59,Pennsylvania,North Lindachester,Credit Card
16086,8c501c37,82,236,6,4,3/28/2024 7:38,Nevada,North Natalieland,Credit Card
16087,1.33E+06,113,314,4,5,10/22/2024 6:08,Kentucky,Danielton,Mobile Payment
16088,6a23ffe7,112,113,12,2,11/26/2020 23:16,Delaware,Chandlerborough,Debit Card
16089,dfcf9d96,135,438,4,4,3/23/2024 11:17,Nebraska,West Michaelhaven,Cash
16090,d84877d5,40,72,9,3,12/13/2025 2:15,Tennessee,Port Christineland,Cash
16091,238b52c5,96,115,14,1,4/17/2020 23:23,New York,Port Michael,Credit Card
16092,497fec09,149,203,4,1,1/5/2024 16:48,Vermont,Robinside,Debit Card
16093,f7933516,123,213,9,1,9/5/2021 0:59,New Hampshire,North Rita,Mobile Payment
16094,77831fc9,95,160,14,3,1/13/2025 13:59,Idaho,Julieview,Credit Card
16095,87efe473,98,402,6,1,8/17/2025 9:48,Idaho,East Kaitlynshire,Mobile Payment
16096,8a7bf7e1,11,28,10,3,4/7/2021 2:22,Indiana,Yvettetown,Debit Card
16097,9638666e,6,440,13,5,11/25/2021 5:10,Mississippi,Michaelbury,Cash
16098,b372e63c,8,411,8,1,12/30/2022 17:04,Connecticut,Shaneville,Cash
16099,62775d67,123,37,1,2,8/29/2021 15:51,Texas,East Tiffany,Debit Card
16100,c7bec2d9,122,323,12,1,1/31/2021 10:12,Wyoming,Burnsside,Debit Card
16101,36513772,47,322,5,3,10/25/2025 20:10,New Hampshire,Maryfort,Debit Card
16102,bfb68a19,112,240,3,5,7/30/2025 12:46,Illinois,East Peter,Credit Card
16103,a7ec57dd,102,353,7,2,6/7/2024 6:53,North Carolina,Leslieland,Debit Card
16104,657ff79b,76,462,2,3,3/2/2025 0:10,North Carolina,Timothybury,Cash
16105,02e65625,43,12,5,1,6/22/2023 12:05,Iowa,Port Thomasborough,Credit Card
